text,label,need_amb,source,is_synthetic
pregnant woman lightheaded after long standing no loss of nobelium consciousness,fainting,0.0,https://www.who.int,0.0
stern hiker bitten by copperhead severe swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten by copperhead severe well within minutes,snake_bite,1.0,https://www.nps.gov,0.0
within bitten by copperhead severe swelling hiker minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten by copperhead severe swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
bitten by copperhead severe swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten by copperhead wicked swelling within minutes,snake_bite,1.0,https://www.nps.gov,0.0
hiker bitten by copperhead severe swelling minutes within,snake_bite,1.0,https://www.nps.gov,0.0
single bee sting on forearm normal along local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting on normal local,bee_sting,0.0,https://www.cdc.gov,0.0
single prick bee sting on forearm normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting on forearm normal local anaesthetic reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single normal sting on forearm bee local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee stinging on forearm normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting on normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting on forearm normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
non venomous bite snake minor puncture wounds,snake_bite,0.0,(Synthetic),1.0
non venomous snake bite minor puncture wound wounds,snake_bite,0.0,(Synthetic),1.0
non venomous snake bite minor puncture,snake_bite,0.0,(Synthetic),1.0
non venomous snake bite minor puncture wounds,snake_bite,0.0,(Synthetic),1.0
non venomous snake bite nipper puncture wounds,snake_bite,0.0,(Synthetic),1.0
non venomous snake river bite minor puncture wounds,snake_bite,0.0,(Synthetic),1.0
non venomous snake bite minor puncture deflate wounds,snake_bite,0.0,(Synthetic),1.0
at a birthday party a child choked on a piece of hot frank a guest performed abdominal thrusts while some other called for help,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
at a birthday party spell a child choked on a piece of some other hot dog a guest performed abdominal thrusts while another called for help,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
at a birthday party a child choked on a piece hot dog a guest abdominal while another called for help,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
at a birthday party a child choked on a piece of hot dog a edgar albert guest perform abdominal thrusts while another called for help,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
at a birthday a a child choked while party piece of hot dog a guest performed abdominal thrusts on another called for help,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
at a birthday party a child choked on some other a piece of hot dog a guest canis familiaris performed abdominal thrusts while another called for help,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
at a birthday party a thrusts choked on a piece of performed dog a guest hot abdominal child while another called for help,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
at a birthday party a child choked on a piece of hot dog a guest performed abdominal thrusts while another called for help ,choking,1.0,https://www.nhs.uk/conditions/first-aid/choking/,0.0
scorpion scorpio the scorpion sting child unconscious,scorpion_sting,1.0,(Synthetic),1.0
scorpion sting child unconscious mind,scorpion_sting,1.0,(Synthetic),1.0
scorpion unconscious child sting,scorpion_sting,1.0,(Synthetic),1.0
scorpion hustle child unconscious,scorpion_sting,1.0,(Synthetic),1.0
unconscious sting child scorpion,scorpion_sting,1.0,(Synthetic),1.0
scorpion sting scorpio the scorpion child unconscious,scorpion_sting,1.0,(Synthetic),1.0
scorpion sting child unconscious,scorpion_sting,1.0,(Synthetic),1.0
dearie pet hamster nibbled finger no break in skin,rabies,0.0,(Synthetic),1.0
favored hamster nibbled finger no break in skin,rabies,0.0,(Synthetic),1.0
pet hamster in finger no break nibbled skin,rabies,0.0,(Synthetic),1.0
pet hamster nibbled finger no break in skin,rabies,0.0,(Synthetic),1.0
pet hamster nibbled finger dearie no break in skin,rabies,0.0,(Synthetic),1.0
pet finger nibbled hamster no break in skin,rabies,0.0,(Synthetic),1.0
dearie hamster nibbled finger no break in skin,rabies,0.0,(Synthetic),1.0
splash of hot wax during relieve oneself candle making workshop,burns,0,(Synthetic),1
spatter of hot wax during candle making workshop,burns,0,(Synthetic),1
splash of hot wax during candle making workshop,burns,0,(Synthetic),1
spattering of hot wax during candle making workshop,burns,0,(Synthetic),1
during of hot wax splash candle making workshop,burns,0,(Synthetic),1
of splash hot wax during candle making workshop,burns,0,(Synthetic),1
child cauterise hand on iron left on,burns,1,(Synthetic),1
child burned mitt hand on iron left on,burns,1,(Synthetic),1
child iron hand on burned left on,burns,1,(Synthetic),1
hand on iron left on,burns,1,(Synthetic),1
child burned hand on on,burns,1,(Synthetic),1
iron burned hand on child left on,burns,1,(Synthetic),1
child burned hand on iron shaver left on,burns,1,(Synthetic),1
child burned hand on iron left on,burns,1,(Synthetic),1
protrusion possible sprained wrist mild swelling,fractures,0.0,https://www.nhs.uk,0.0
possible sprained wrist mild,fractures,0.0,https://www.nhs.uk,0.0
possible sprained wrist mild intumescency,fractures,0.0,https://www.nhs.uk,0.0
possible modest sprained wrist mild swelling,fractures,0.0,https://www.nhs.uk,0.0
wrist sprained possible mild swelling,fractures,0.0,https://www.nhs.uk,0.0
possible sprained wrist mild protuberance,fractures,0.0,https://www.nhs.uk,0.0
possible sprained wrist mild swelling,fractures,0.0,https://www.nhs.uk,0.0
toddler choking on small toy weak pocket sized cough and pale skin,choking,1.0,(Synthetic),1.0
toddler choke on small toy weak cough and pale skin,choking,1.0,(Synthetic),1.0
toddler choking on small toy weak cough coughing and pale skin,choking,1.0,(Synthetic),1.0
toddler choking on small toy weak cough and pale skin,choking,1.0,(Synthetic),1.0
toddler choking on pale toy weak cough and small skin,choking,1.0,(Synthetic),1.0
on small toy weak cough pale skin,choking,1.0,(Synthetic),1.0
physical exercise gym member collapsed mid workout gasping for air,cpr,1.0,(Synthetic),1.0
gym member collapsed mid workout for gasping air,cpr,1.0,(Synthetic),1.0
gym member collapsed mid workout gasping for air,cpr,1.0,(Synthetic),1.0
gym member collapsed gasping workout mid for air,cpr,1.0,(Synthetic),1.0
gym member collapsed mid workout heave for air,cpr,1.0,(Synthetic),1.0
gym member collapsed mid exercise gasping for air,cpr,1.0,(Synthetic),1.0
car crash open femur thighbone fracture with bone protruding,fractures,1.0,(Synthetic),1.0
car crash protruding femur fracture with bone open,fractures,1.0,(Synthetic),1.0
car crash open femoris fracture with bone protruding,fractures,1.0,(Synthetic),1.0
car crash open femur fracture with bone protruding,fractures,1.0,(Synthetic),1.0
car with open femur fracture crash bone protruding,fractures,1.0,(Synthetic),1.0
car crash open protrude femur fracture with bone protruding,fractures,1.0,(Synthetic),1.0
electrician scandalize by live wire irregular heartbeat muscle spasms,electric_shock,1.0,(Synthetic),1.0
shocked by live wire irregular heartbeat muscle spasms,electric_shock,1.0,(Synthetic),1.0
electrician shocked by live wire irregular heartbeat brawn spasms,electric_shock,1.0,(Synthetic),1.0
live shocked by electrician wire irregular heartbeat muscle spasms,electric_shock,1.0,(Synthetic),1.0
electrician shocked by live wire irregular heartbeat lineman muscle spasms,electric_shock,1.0,(Synthetic),1.0
electrician shocked by live wire irregular heartbeat spasms muscle,electric_shock,1.0,(Synthetic),1.0
electrician shocked live irregular heartbeat muscle spasms,electric_shock,1.0,(Synthetic),1.0
electrician shocked by live wire irregular heartbeat muscle spasms,electric_shock,1.0,(Synthetic),1.0
infant choking on small toy part babe weak cough lips turning blue,choking,1.0,(Synthetic),1.0
infant choking on small toy piece weak cough lips turning blue,choking,1.0,(Synthetic),1.0
infant choking on small toy part weak cough lips turning blue,choking,1.0,(Synthetic),1.0
weak choking on small toy part infant cough lips turning blue,choking,1.0,(Synthetic),1.0
infant choking on small cough part weak toy lips turning blue,choking,1.0,(Synthetic),1.0
babe choking on small toy part weak cough lips turning blue,choking,1.0,(Synthetic),1.0
animal attack multiple avulsion wounds on arms,wounds,1.0,(Synthetic),1.0
animal onset multiple avulsion wounds on arms,wounds,1.0,(Synthetic),1.0
animal attack multiple wound avulsion wounds on arms,wounds,1.0,(Synthetic),1.0
animate being attack multiple avulsion wounds on arms,wounds,1.0,(Synthetic),1.0
animal attack multiple avulsion wounds on munition arms,wounds,1.0,(Synthetic),1.0
animal avulsion multiple attack wounds on arms,wounds,1.0,(Synthetic),1.0
animal attack multiple avulsion wounds arms on,wounds,1.0,(Synthetic),1.0
desert hiker stung by bark scorpio muscle twitching,scorpion_sting,1.0,https://www.azdhs.gov,0.0
forsake desert hiker stung by bark scorpion muscle twitching,scorpion_sting,1.0,https://www.azdhs.gov,0.0
desert hiker prick by bark scorpion muscle twitching,scorpion_sting,1.0,https://www.azdhs.gov,0.0
bark hiker stung by desert scorpion muscle twitching,scorpion_sting,1.0,https://www.azdhs.gov,0.0
desert hiker stung by bark scorpion muscle twitching,scorpion_sting,1.0,https://www.azdhs.gov,0.0
desert hiker stung roiled by bark scorpion muscle twitching,scorpion_sting,1.0,https://www.azdhs.gov,0.0
scorpion sting ice portion helping,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting ice prick helping,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting ice helping,scorpion_sting,0.0,(Synthetic),1.0
scorpio sting ice helping,scorpion_sting,0.0,(Synthetic),1.0
scorpio the scorpion sting ice helping,scorpion_sting,0.0,(Synthetic),1.0
scorpion sting helping ice,scorpion_sting,0.0,(Synthetic),1.0
child passed out after head injury,fainting,1.0,(Synthetic),1.0
child passed out shaver after head injury,fainting,1.0,(Synthetic),1.0
passed out after head injury,fainting,1.0,(Synthetic),1.0
child perish out after head injury,fainting,1.0,(Synthetic),1.0
child passed out after point injury,fainting,1.0,(Synthetic),1.0
child passed out later on after head injury,fainting,1.0,(Synthetic),1.0
child out passed after head injury,fainting,1.0,(Synthetic),1.0
thick cut on palm from broken glass while washing dishes,wounds,1,(Synthetic),1
deep cut on palm from broken glass while washing,wounds,1,(Synthetic),1
deep cut on palm from broken glass while spell washing dishes,wounds,1,(Synthetic),1
deep cut on palm washing broken glass while from dishes,wounds,1,(Synthetic),1
deep cut on palm from glass while washing dishes,wounds,1,(Synthetic),1
deep cut washing palm from broken glass while on dishes,wounds,1,(Synthetic),1
deep cut on ribbon from broken glass while washing dishes,wounds,1,(Synthetic),1
deep cut on palm from broken glass while washing dishes,wounds,1,(Synthetic),1
multiple wasp stings on kid vomiting and hives developing,bee_sting,1.0,(Synthetic),1.0
multiple wasp stings hives child vomiting and on developing,bee_sting,1.0,(Synthetic),1.0
multiple stings wasp on child vomiting and hives developing,bee_sting,1.0,(Synthetic),1.0
multiple wasp stings on child vomiting and hives developing,bee_sting,1.0,(Synthetic),1.0
multiple wasp stings on child vomiting and hives development developing,bee_sting,1.0,(Synthetic),1.0
wasp stings on child vomiting and hives developing,bee_sting,1.0,(Synthetic),1.0
multiple urtication wasp stings on child vomiting and hives developing,bee_sting,1.0,(Synthetic),1.0
scorpion bunco game loss of bladder control,scorpion_sting,1.0,(Synthetic),1.0
scorpion sting prick loss of bladder control,scorpion_sting,1.0,(Synthetic),1.0
scorpion sting control,scorpion_sting,1.0,(Synthetic),1.0
scorpion sting loss bladder of control,scorpion_sting,1.0,(Synthetic),1.0
scorpion sting vesica loss of bladder control,scorpion_sting,1.0,(Synthetic),1.0
scorpion insect bite loss of bladder control,scorpion_sting,1.0,(Synthetic),1.0
scorpion sting loss of bladder control,scorpion_sting,1.0,(Synthetic),1.0
sudden bite on thigh while sitting on log,snake_bite,1,(Synthetic),1
sudden bite on thigh while ride on log,snake_bite,1,(Synthetic),1
sudden raciness on thigh while sitting on log,snake_bite,1,(Synthetic),1
sudden bite thigh while on log,snake_bite,1,(Synthetic),1
sudden bite on thigh while baby sit sitting on log,snake_bite,1,(Synthetic),1
sudden bite on along thigh while sitting on log,snake_bite,1,(Synthetic),1
sudden bite while thigh on sitting on log,snake_bite,1,(Synthetic),1
twisted ankle swollen but can walk,fractures,0.0,https://www.nhs.uk,0.0
twisted ankle joint swollen but can walk,fractures,0.0,https://www.nhs.uk,0.0
twisted ankle twist around swollen but can walk,fractures,0.0,https://www.nhs.uk,0.0
twisted walk swollen but can ankle,fractures,0.0,https://www.nhs.uk,0.0
twisted ankle well up but can walk,fractures,0.0,https://www.nhs.uk,0.0
twisted ankle swollen can but walk,fractures,0.0,https://www.nhs.uk,0.0
ankle swollen but can walk,fractures,0.0,https://www.nhs.uk,0.0
garden snake bite concern,snake_bite,0.0,(Synthetic),1.0
garden snake no bite concern,snake_bite,0.0,(Synthetic),1.0
garden snake chomp no concern,snake_bite,0.0,(Synthetic),1.0
garden snake bite no concern,snake_bite,0.0,(Synthetic),1.0
garden have to doe with snake bite no concern,snake_bite,0.0,(Synthetic),1.0
sharpness garden snake bite no concern,snake_bite,0.0,(Synthetic),1.0
garden snake seize with teeth no concern,snake_bite,0.0,(Synthetic),1.0
non venomous snake bite while camping minor puncture pocket sized wounds,snake_bite,0.0,https://www.nhs.uk,0.0
non venomous snake bite while camping underage puncture wounds,snake_bite,0.0,https://www.nhs.uk,0.0
non venomous snake bite while camping minor sharpness puncture wounds,snake_bite,0.0,https://www.nhs.uk,0.0
while venomous snake bite non camping minor puncture wounds,snake_bite,0.0,https://www.nhs.uk,0.0
non venomous bite while camping minor puncture wounds,snake_bite,0.0,https://www.nhs.uk,0.0
non venomous snake bite while camping minor puncture,snake_bite,0.0,https://www.nhs.uk,0.0
